project_id,contract_date,completion_date,year,town,county,distance_from_home_base_miles,business_type,roof_type,project_type,roof_size_sqft,stories,roof_access_complexity,occupied_building_flag,tear_off_required_flag,insulation_replacement_flag,number_of_roof_penetrations,hurricane_related_flag,emergency_job_flag,permit_complexity_score,estimated_duration_days,actual_duration_days,delay_days,weather_delay_days,change_order_amount,contract_value,revenue_per_sqft,material_cost,labor_cost,subcontractor_cost,equipment_cost,permit_cost,disposal_cost,travel_cost,overrun_cost,total_cost,gross_profit,profit_margin_pct,lead_source,customer_type,competitive_bid_flag,number_of_competitors_estimated,salesperson,sales_cycle_days,won_with_discount_flag,discount_pct,month,quarter,busy_season_flag,post_hurricane_demand_flag,material_price_index,labor_tightness_index
SWFL-2019-0065,2019-09-12,2019-10-04,2019,Fort Myers,Lee,16.9,Warehouse,Metal,Storm Damage Replacement,45665,2,Low,True,False,False,13,True,True,3,18,22,4,1,57556.19,1247605.0,27.32,507377.68,390874.05,157292.48,31450.87,5076.38,1905.88,5560.7,16984.8,1116522.84,188638.35,0.1445,Insurance / Storm,New,True,3,Blake,38,True,0.0614,9,Q3,False,False,104.5,104.6
SWFL-2022-0066,2022-04-10,2022-05-08,2022,Bonita Springs,Lee,30.3,HOA / Clubhouse,Modified Bitumen,Storm Damage Replacement,48395,3,Medium,False,True,True,14,True,True,3,15,20,5,0,62159.69,944831.61,19.52,295874.82,348532.43,122434.22,56189.83,4074.74,13128.63,10498.63,15867.2,866600.5,140390.8,0.1394,Referral,New,True,1,Avery,35,True,0.0194,4,Q2,True,True,112.8,119.0
SWFL-2019-0067,2019-03-27,2019-04-04,2019,Estero,Lee,21.7,Hotel / Hospitality,EPDM,Repair,9552,2,Medium,False,False,False,9,True,False,4,7,8,1,0,9644.85,149216.93,15.62,38335.72,46506.36,16600.65,4930.21,2810.09,402.17,2172.39,918.59,112676.18,46185.6,0.2907,Referral,New,False,2,Avery,17,True,0.0262,3,Q1,True,False,100.8,101.7
SWFL-2025-0068,2025-04-15,2025-05-23,2025,Cape Coral,Lee,15.8,Restaurant,Metal,Storm Damage Replacement,18030,2,Medium,True,True,True,15,True,True,4,14,33,19,1,50349.46,670802.46,37.2,297837.13,260402.16,47644.67,24664.2,3713.76,4003.62,2962.27,48530.09,689757.9,31394.02,0.0435,Google Search,New,False,2,Drew,17,False,0.0,4,Q2,True,False,118.4,114.1
SWFL-2020-0069,2020-09-29,2020-10-09,2020,Lehigh Acres,Lee,21.9,Multifamily,Coating / Restoration,Coating / Restoration,12849,2,Low,True,True,False,10,False,False,4,3,9,6,0,209.53,90526.97,7.05,21259.89,26427.1,8735.22,4725.39,2532.46,3591.33,2870.68,4877.69,75019.76,15716.74,0.1732,Repeat Customer,Existing,True,2,Emerson,24,False,0.0,9,Q3,False,False,101.9,102.7
SWFL-2019-0070,2019-08-17,2019-09-14,2019,Fort Myers,Lee,11.0,Retail,Metal,Full Replacement,27407,1,Low,True,True,True,15,False,False,4,14,26,12,2,55965.21,831947.59,30.36,303764.95,228914.18,77263.01,42957.52,4459.1,7665.38,2547.21,27801.18,695372.53,192540.27,0.2168,Repeat Customer,Existing,False,2,Emerson,18,False,0.0,8,Q3,False,False,98.9,102.0
SWFL-2023-0071,2023-01-31,2023-02-15,2023,Estero,Lee,15.8,Office,Metal,Coating / Restoration,23610,1,Low,True,False,False,17,False,False,3,6,14,8,0,-18278.03,522229.55,22.12,250061.15,174449.29,50768.9,19913.46,3127.88,887.83,3019.07,12720.11,514947.69,-10996.17,-0.0218,Referral,New,False,0,Avery,51,True,0.0155,1,Q1,False,True,123.1,121.3
SWFL-2023-0072,2023-05-04,2023-05-20,2023,Cape Coral,Lee,16.0,Restaurant,Metal,Repair,9190,2,Medium,True,False,False,19,False,False,5,7,11,4,1,-12575.55,365304.67,39.75,172677.16,166744.27,36186.97,17398.14,3429.39,383.66,1937.82,5872.44,404629.85,-51900.73,-0.1471,Repeat Customer,Existing,False,0,Emerson,27,False,0.0,5,Q2,True,True,124.1,115.4
SWFL-2025-0073,2025-11-17,2025-12-07,2025,Naples,Collier,40.0,Multifamily,Built-Up Roofing,Full Replacement,26165,1,Low,True,True,False,8,True,False,3,9,15,6,1,24407.08,649195.92,24.81,235697.91,184353.96,32516.73,34868.48,3181.45,6913.61,8363.66,11780.67,517676.47,155926.53,0.2315,Repeat Customer,Existing,False,2,Emerson,30,False,0.0,11,Q4,True,False,116.7,110.3
SWFL-2020-0074,2020-01-19,2020-02-01,2020,Cape Coral,Lee,4.1,Warehouse,TPO,Repair,8056,1,Low,True,False,False,6,True,False,5,2,6,4,0,8970.22,173284.1,21.51,51314.08,61353.43,12137.84,9224.71,3345.56,323.07,661.21,3847.65,142207.55,40046.77,0.2197,Google Search,New,True,4,Blake,37,False,0.0,1,Q1,False,False,101.3,99.8
SWFL-2019-0075,2019-01-05,2019-01-25,2019,Sarasota,Sarasota,85.1,Warehouse,TPO,Full Replacement,32838,1,Low,False,True,False,15,False,False,4,12,19,7,1,16676.08,553089.57,16.84,148181.28,154075.73,29231.46,24786.84,3628.49,8764.02,18385.69,12311.4,399364.91,170400.74,0.2991,Property Manager,New,False,3,Drew,20,False,0.0,1,Q1,False,False,99.2,94.8
SWFL-2021-0076,2021-03-26,2021-04-17,2021,Bonita Springs,Lee,21.5,Hotel / Hospitality,TPO,Full Replacement,33467,5,High,True,True,True,8,False,False,7,16,22,6,0,38844.54,547931.16,16.37,163090.41,155105.71,66088.53,19928.61,4292.17,9826.15,5018.4,9817.66,433167.64,153608.06,0.2618,Bid Invitation,New,False,4,Emerson,12,False,0.0,3,Q1,True,False,109.0,100.8
SWFL-2023-0077,2023-10-20,2023-11-10,2023,Cape Coral,Lee,4.5,Retail,TPO,Full Replacement,32873,2,Low,False,True,False,7,True,False,4,10,13,3,1,10073.61,513575.99,15.62,165783.42,184542.65,38762.21,18178.92,3743.01,8768.7,1488.87,5484.17,426751.95,96897.65,0.185,Repeat Customer,Existing,False,3,Cameron,22,True,0.0936,10,Q4,True,True,114.1,113.5
SWFL-2025-0078,2025-07-19,2025-08-09,2025,Punta Gorda,Charlotte,31.5,Warehouse,Modified Bitumen,Full Replacement,35849,1,Low,True,True,True,12,False,False,4,9,14,5,2,13975.6,587364.16,16.38,196221.27,209597.37,58161.94,26065.34,3117.62,11555.64,7105.67,10176.06,522000.91,79338.85,0.1319,Property Manager,New,True,2,Emerson,38,True,0.1006,7,Q3,False,False,115.7,117.0
SWFL-2023-0079,2023-12-29,2024-01-03,2023,Cape Coral,Lee,20.2,Warehouse,Built-Up Roofing,Full Replacement,27104,1,Low,False,False,False,14,True,False,4,8,3,-5,1,69598.5,605822.62,22.35,228748.24,181902.16,31968.73,31301.45,3626.95,1175.71,4409.77,834.66,483967.67,191453.45,0.2835,Repeat Customer,Existing,False,2,Emerson,53,False,0.0,12,Q4,False,True,118.4,113.5
SWFL-2019-0080,2019-03-24,2019-04-12,2019,Estero,Lee,16.4,Office,Built-Up Roofing,Full Replacement,20445,1,Low,False,True,True,9,False,False,2,12,18,6,1,26547.18,407237.71,19.92,119758.62,94785.03,24860.03,8412.67,2629.89,5510.79,3405.0,8973.96,268335.99,165448.9,0.3814,Bid Invitation,New,True,1,Avery,30,True,0.0361,3,Q1,True,False,98.8,99.1
SWFL-2019-0081,2019-02-25,2019-03-12,2019,Cape Coral,Lee,8.8,Office,Modified Bitumen,Coating / Restoration,10811,1,Low,True,True,False,5,False,False,3,7,9,2,0,6065.7,155895.91,14.42,47608.16,50869.01,9590.56,7544.98,1377.0,3236.42,1140.86,1861.23,123228.22,38733.39,0.2392,Repeat Customer,Existing,True,6,Cameron,59,False,0.0,2,Q1,False,False,100.3,98.9
SWFL-2025-0082,2025-09-07,2025-09-30,2025,Naples,Collier,32.4,School / Institutional,Modified Bitumen,Storm Damage Replacement,29683,2,Low,True,True,False,9,False,False,3,13,18,5,0,17850.85,607176.32,20.46,206741.99,218896.42,34412.11,23063.75,2968.15,8224.71,7626.72,8714.59,510648.44,114378.73,0.183,Google Search,Existing,True,0,Drew,34,False,0.0,9,Q3,False,False,113.2,108.6
SWFL-2020-0083,2020-03-08,2020-03-21,2020,Estero,Lee,13.9,Medical,Metal,Full Replacement,16140,1,Low,True,True,False,13,False,False,4,8,10,2,0,16029.03,434360.61,26.91,170457.67,127248.71,29775.04,20650.37,3262.79,4794.2,2287.17,2863.7,361339.65,89049.99,0.1977,Repeat Customer,Existing,False,1,Emerson,44,False,0.0,3,Q1,True,False,104.1,102.5
SWFL-2024-0084,2024-10-07,2024-10-24,2024,Bonita Springs,Lee,11.9,Retail,TPO,Full Replacement,18998,1,Low,True,True,True,4,False,False,3,12,14,2,0,-2922.06,290211.88,15.28,85383.73,80165.1,21443.49,11792.8,2743.81,5490.7,2404.82,2344.76,211769.21,75520.61,0.2629,Bid Invitation,New,True,1,Cameron,58,False,0.0,10,Q4,True,False,109.4,106.1
SWFL-2024-0085,2024-02-23,2024-03-12,2024,Fort Myers,Lee,11.7,Multifamily,Built-Up Roofing,Storm Damage Replacement,35952,2,Low,False,True,True,9,True,False,1,9,14,5,1,11105.88,913869.09,25.42,327971.43,320306.08,51460.76,16926.23,3822.36,8516.76,3051.6,12555.92,744611.14,180363.83,0.195,Repeat Customer,Existing,True,3,Avery,33,False,0.0,2,Q1,False,True,119.3,115.7
SWFL-2024-0086,2024-01-12,2024-01-26,2024,Cape Coral,Lee,5.9,Industrial,Coating / Restoration,Coating / Restoration,7165,2,Low,False,True,True,7,False,False,2,9,13,4,0,318.27,46234.13,6.45,14394.92,16018.46,4519.96,1099.55,1270.8,1744.71,906.39,2932.89,42887.68,3664.72,0.0787,Bid Invitation,New,True,7,Emerson,32,True,0.0634,1,Q1,False,True,125.1,118.3
SWFL-2024-0087,2024-05-09,2024-06-01,2024,Estero,Lee,22.0,Hotel / Hospitality,Coating / Restoration,Coating / Restoration,30159,2,Medium,True,False,False,15,False,False,4,12,14,2,0,3816.86,221340.85,7.34,60094.17,72331.14,22006.89,4817.58,2856.38,1058.04,5131.58,2096.83,170392.61,54765.1,0.2432,Insurance / Storm,New,False,1,Cameron,13,False,0.0,5,Q2,True,False,110.9,110.5
SWFL-2020-0088,2020-02-07,2020-02-22,2020,Cape Coral,Lee,18.8,Medical,Built-Up Roofing,Coating / Restoration,18498,2,Medium,True,False,False,22,False,False,2,9,10,1,0,-4213.1,311020.26,16.81,97355.93,91650.95,23742.55,7551.19,2786.3,686.72,3501.54,1209.84,228485.02,78322.14,0.2553,General Contractor,New,False,0,Cameron,31,False,0.0,2,Q1,False,False,100.2,103.0
SWFL-2025-0089,2025-12-16,2025-12-31,2025,Fort Myers,Lee,7.7,Medical,Built-Up Roofing,Coating / Restoration,11014,1,Low,False,True,False,12,False,False,2,7,6,-1,0,7834.36,168407.12,15.29,63417.72,53117.47,13127.6,4454.73,1490.99,2868.53,1069.64,0.0,139546.68,36694.8,0.2082,Google Search,Existing,False,1,Drew,41,False,0.0,12,Q4,False,False,116.3,110.7
SWFL-2022-0090,2022-08-08,2022-09-02,2022,Port Charlotte,Charlotte,41.1,Warehouse,TPO,Full Replacement,41760,1,Low,True,True,False,15,True,False,2,9,20,11,3,37154.21,664192.79,15.9,216389.21,223526.0,54623.89,28041.61,2732.03,10261.89,13615.11,22945.08,572134.82,129212.18,0.1842,Insurance / Storm,New,True,3,Drew,15,True,0.0458,8,Q3,False,True,119.2,116.0
SWFL-2020-0091,2020-04-24,2020-05-11,2020,Bonita Springs,Lee,17.9,School / Institutional,Modified Bitumen,Full Replacement,19786,3,Medium,True,True,False,9,False,False,3,10,13,3,0,16916.57,381665.6,19.29,115685.89,105472.33,28072.7,23965.52,2211.98,5718.42,3121.45,4010.99,288259.28,110322.89,0.2768,Repeat Customer,Existing,False,0,Drew,53,True,0.0628,4,Q2,True,False,106.1,104.5
SWFL-2019-0092,2019-01-25,2019-02-22,2019,Naples,Collier,50.1,Multifamily,Metal,Full Replacement,27057,1,Low,True,True,True,13,False,False,4,12,19,7,2,44825.95,923621.47,34.14,349247.5,255676.84,85431.47,19327.3,4886.53,6191.57,10968.25,18365.42,750094.88,218352.54,0.2255,Insurance / Storm,Existing,True,2,Cameron,48,False,0.0,1,Q1,False,False,102.0,98.9
SWFL-2023-0093,2023-11-23,2023-12-10,2023,Naples,Collier,42.8,Restaurant,Modified Bitumen,Storm Damage Replacement,18875,1,Medium,True,False,False,18,True,False,2,8,10,2,1,1085.49,461048.88,24.43,164437.21,166399.86,53300.48,10162.92,2191.25,700.68,6232.16,3678.62,407103.18,55031.19,0.1191,Bid Invitation,New,False,2,Avery,43,False,0.0,11,Q4,True,True,116.7,116.5
SWFL-2024-0094,2024-03-25,2024-04-18,2024,Fort Myers,Lee,4.3,Retail,Coating / Restoration,New Installation,43469,1,Low,True,False,False,9,True,True,3,13,22,9,3,19111.19,451602.87,10.39,121339.66,132293.95,56111.02,10506.3,1818.93,1570.02,1487.02,19907.9,345034.8,125679.26,0.267,General Contractor,New,True,2,Blake,43,False,0.0,3,Q1,True,True,117.7,125.3
SWFL-2024-0095,2024-06-20,2024-07-01,2024,Punta Gorda,Charlotte,33.4,Industrial,Modified Bitumen,New Installation,38871,5,Medium,True,False,False,12,False,False,7,10,10,0,0,-20937.14,598204.14,15.39,200824.37,154672.88,23875.05,24594.28,4593.73,1482.87,9787.21,0.0,419830.39,157436.61,0.2727,Repeat Customer,Existing,False,2,Cameron,28,False,0.0,6,Q2,False,False,112.8,111.0
SWFL-2024-0096,2024-09-10,2024-10-01,2024,Fort Myers,Lee,8.7,Hotel / Hospitality,TPO,Storm Damage Replacement,43603,1,Medium,False,True,True,18,True,False,1,13,21,8,3,79452.42,697867.61,16.01,218492.58,222638.31,29171.15,14498.16,2533.3,10007.75,2800.4,17974.18,518115.83,259204.2,0.3335,Bid Invitation,New,True,5,Cameron,53,False,0.0,9,Q3,False,False,114.3,107.4
SWFL-2024-0097,2024-02-10,2024-02-20,2024,Naples,Collier,41.6,Retail,TPO,Repair,2931,1,Medium,False,False,False,5,True,False,4,6,4,-2,0,3635.93,72069.83,24.59,23598.16,29876.16,5370.58,1774.37,2384.9,136.55,2786.16,0.0,65926.88,9778.88,0.1292,Property Manager,New,False,0,Cameron,37,False,0.0,2,Q1,False,True,116.1,118.9
SWFL-2019-0098,2019-02-26,2019-03-10,2019,Sarasota,Sarasota,86.9,Multifamily,TPO,New Installation,35549,2,Low,False,False,False,16,False,False,3,9,11,2,1,-11853.08,523966.05,14.74,142267.11,117943.04,38673.6,13733.32,2905.89,1429.07,21211.27,3955.45,342118.75,169994.22,0.3319,Referral,New,True,4,Cameron,45,True,0.0113,2,Q1,False,False,101.5,95.0
SWFL-2019-0099,2019-09-24,2019-09-30,2019,Marco Island,Collier,55.0,Warehouse,Metal,Full Replacement,20209,2,Medium,False,True,True,9,False,False,4,3,3,0,2,11377.78,616049.54,30.48,226524.05,181856.09,48720.37,29040.46,3708.84,5792.44,7989.96,1685.68,505317.89,122109.43,0.1946,General Contractor,New,True,2,Cameron,36,True,0.0546,9,Q3,False,False,98.0,106.9
SWFL-2023-0100,2023-10-02,2023-10-15,2023,Port Charlotte,Charlotte,33.2,Restaurant,Modified Bitumen,Coating / Restoration,7722,1,Low,False,False,False,16,False,False,3,6,8,2,0,-1775.12,96144.34,12.45,33197.59,36994.38,4766.8,4618.74,1714.04,375.06,2788.63,1646.12,86101.36,8267.86,0.0876,Referral,Existing,False,0,Cameron,24,False,0.0,10,Q4,True,True,118.3,123.3
SWFL-2020-0101,2020-12-08,2020-12-24,2020,Fort Myers,Lee,18.5,Industrial,TPO,Repair,5333,1,Low,True,False,False,7,False,False,4,6,9,3,1,3651.09,103626.41,19.43,30893.73,37266.65,7921.22,1963.17,2246.96,253.99,1402.34,2942.48,84890.54,22386.96,0.2087,Repeat Customer,Existing,False,1,Emerson,3,False,0.0,12,Q4,False,False,102.7,102.4
SWFL-2020-0102,2020-04-10,2020-05-02,2020,Cape Coral,Lee,3.9,HOA / Clubhouse,Coating / Restoration,Full Replacement,45758,1,Low,True,True,True,15,True,False,2,16,19,3,0,15158.62,442409.09,9.67,104688.46,142659.96,23735.1,13692.55,2721.86,10942.75,1631.3,4339.01,304410.99,153156.72,0.3347,Repeat Customer,Existing,True,4,Blake,55,False,0.0,4,Q2,True,False,100.1,101.5
SWFL-2022-0103,2022-12-22,2023-01-12,2022,Naples,Collier,33.5,Restaurant,Metal,Storm Damage Replacement,20108,2,Medium,False,True,True,20,True,False,4,9,15,6,1,-293.72,727381.47,36.17,333926.54,259880.23,63344.03,27963.65,4108.79,5362.93,5109.47,12687.63,712383.27,14704.48,0.0202,Repeat Customer,Existing,False,2,Cameron,23,False,0.0,12,Q4,False,True,120.6,114.6
SWFL-2023-0104,2023-01-08,2023-01-17,2023,Cape Coral,Lee,17.5,Industrial,Built-Up Roofing,Full Replacement,32180,3,Medium,False,True,False,7,False,False,5,10,9,-1,0,12175.42,744364.22,23.13,251370.41,248752.71,69676.0,19830.24,4486.1,7274.08,3991.84,0.0,605381.38,151158.26,0.1998,Property Manager,Existing,False,2,Drew,6,False,0.0,1,Q1,False,True,112.5,121.0
SWFL-2019-0105,2019-09-09,2019-09-17,2019,Sarasota,Sarasota,73.6,Retail,Metal,Repair,3386,1,Low,False,False,False,5,False,False,2,3,3,0,1,7506.73,82491.7,24.36,33768.37,27351.74,3681.97,1498.43,1215.19,127.9,4727.02,415.99,72786.61,17211.82,0.1912,Bid Invitation,Existing,True,5,Blake,54,True,0.0677,9,Q3,False,False,99.2,96.4
SWFL-2023-0106,2023-02-25,2023-03-11,2023,Cape Coral,Lee,13.0,Office,TPO,Storm Damage Replacement,63892,3,Medium,True,True,False,19,True,False,4,16,12,-4,1,53328.71,1236276.09,19.35,395730.52,516483.53,90053.95,76754.97,5925.58,18902.27,5304.7,1339.02,1110494.54,179110.26,0.1389,Referral,Existing,False,0,Emerson,29,False,0.0,2,Q1,False,True,123.7,113.5
SWFL-2020-0107,2020-10-20,2020-10-31,2020,Cape Coral,Lee,15.9,Hotel / Hospitality,Coating / Restoration,Coating / Restoration,13351,2,Low,True,True,False,13,False,False,3,8,6,-2,1,-1213.36,90291.41,6.76,22500.25,30572.65,7168.49,4511.1,1672.81,3152.28,1976.49,422.23,71976.3,17101.75,0.192,Repeat Customer,Existing,True,2,Blake,43,True,0.0578,10,Q4,True,False,104.1,102.9
SWFL-2020-0108,2020-05-21,2020-06-16,2020,Punta Gorda,Charlotte,38.2,Restaurant,TPO,Full Replacement,49418,2,Medium,True,True,False,24,False,False,4,17,19,2,1,67936.97,772700.81,15.64,206616.17,244392.4,71842.44,22934.37,4202.75,16045.57,11186.92,5049.88,582270.5,258367.28,0.3073,Bid Invitation,New,False,2,Avery,32,False,0.0,5,Q2,True,False,100.4,101.2
SWFL-2024-0109,2024-03-26,2024-04-22,2024,Port Charlotte,Charlotte,46.5,Office,TPO,Full Replacement,33638,4,Medium,True,False,False,11,True,False,6,8,18,10,0,47812.72,611694.15,18.18,209085.14,198127.48,41997.13,20630.73,4747.28,1395.87,9744.39,17510.49,503238.51,156268.36,0.2369,Insurance / Storm,Existing,False,1,Drew,9,False,0.0,3,Q1,True,True,122.6,114.5
SWFL-2019-0110,2019-12-11,2020-01-04,2019,Lehigh Acres,Lee,23.6,Industrial,Modified Bitumen,Full Replacement,37573,2,Low,False,True,False,10,False,False,5,13,18,5,1,23110.06,631722.75,16.81,202636.49,166337.27,50674.48,15856.96,4709.47,10981.57,5782.09,9790.88,466769.21,188063.6,0.2872,Repeat Customer,Existing,False,1,Avery,47,False,0.0,12,Q4,False,False,106.1,97.1
SWFL-2023-0111,2023-02-15,2023-03-04,2023,Fort Myers,Lee,8.4,HOA / Clubhouse,TPO,Full Replacement,30118,2,Low,True,True,True,10,True,False,4,15,17,2,0,50393.36,456198.71,15.15,154932.08,141312.67,51808.97,14330.66,3156.54,7909.07,2380.21,2942.32,378772.52,127819.55,0.2523,Insurance / Storm,New,True,3,Blake,45,True,0.0995,2,Q1,False,True,118.7,114.0
SWFL-2025-0112,2025-03-16,2025-03-27,2025,Fort Myers,Lee,12.6,Multifamily,Metal,New Installation,34822,4,Medium,True,False,False,10,False,False,5,8,10,2,2,-3618.12,913567.49,26.24,453371.16,219865.6,74880.1,42953.11,4817.43,1219.8,3335.97,6750.55,807193.72,102755.65,0.1129,Repeat Customer,Existing,False,1,Cameron,37,False,0.0,3,Q1,True,False,121.5,108.9
SWFL-2025-0113,2025-05-17,2025-06-04,2025,Fort Myers,Lee,15.4,School / Institutional,TPO,Full Replacement,30037,1,Low,False,True,True,13,True,False,3,8,14,6,1,31505.88,434734.81,14.47,142287.05,140089.16,50175.19,22469.38,3013.04,8376.77,3215.88,9292.92,378919.39,87321.3,0.1873,General Contractor,New,True,4,Drew,39,False,0.0,5,Q2,True,False,117.1,113.6
SWFL-2023-0114,2023-03-19,2023-03-30,2023,Port Charlotte,Charlotte,38.9,Medical,Metal,Repair,2500,1,Medium,False,True,True,10,True,False,2,7,7,0,2,6861.16,85384.35,34.15,39026.94,32802.73,9756.64,2942.46,1793.31,646.2,2113.83,836.61,89918.72,2326.79,0.0252,Repeat Customer,Existing,False,0,Blake,42,False,0.0,3,Q1,True,True,120.9,110.8
SWFL-2020-0115,2020-03-30,2020-04-16,2020,Cape Coral,Lee,12.4,Industrial,Built-Up Roofing,Repair,9550,2,Low,True,False,False,6,False,False,5,7,12,5,2,13697.36,243712.37,25.52,82575.8,83735.99,23949.7,11955.12,3249.81,418.84,1613.36,6533.35,214031.97,43377.76,0.1685,Property Manager,New,True,3,Emerson,32,False,0.0,3,Q1,True,False,106.6,97.6
SWFL-2024-0116,2024-01-23,2024-02-04,2024,Sarasota,Sarasota,77.5,Industrial,Built-Up Roofing,Full Replacement,42468,3,Medium,False,True,False,17,False,False,5,11,12,1,0,-32139.2,918262.8,21.62,356477.05,303123.83,37661.28,50269.35,4987.55,11563.77,21123.49,2302.87,787509.19,98614.41,0.1113,Insurance / Storm,New,False,1,Emerson,45,False,0.0,1,Q1,False,True,123.8,116.6
SWFL-2022-0117,2022-08-19,2022-09-10,2022,Punta Gorda,Charlotte,32.7,Industrial,TPO,New Installation,54622,2,Low,True,False,False,17,False,False,3,12,14,2,0,5620.56,660076.93,12.08,215917.73,198300.39,58231.5,25664.5,3413.06,2492.42,13268.85,3676.28,520964.73,144732.76,0.2174,Insurance / Storm,New,False,2,Cameron,30,True,0.0467,8,Q3,False,True,117.4,115.3
SWFL-2024-0118,2024-07-19,2024-08-01,2024,Cape Coral,Lee,10.7,Office,Coating / Restoration,Coating / Restoration,5411,1,Low,True,False,False,7,False,False,1,6,6,0,2,-1247.48,35642.27,6.59,9423.89,11640.15,2529.19,1372.75,1015.66,236.06,968.01,757.03,27942.74,6452.05,0.1876,Google Search,New,True,5,Emerson,23,True,0.0646,7,Q3,False,False,112.3,109.0
SWFL-2020-0119,2020-08-16,2020-09-11,2020,Fort Myers,Lee,8.7,Retail,TPO,Storm Damage Replacement,52721,1,Low,True,True,False,15,True,False,3,18,21,3,0,42042.67,824819.69,15.64,240449.34,287828.87,94114.16,34238.99,4360.82,13253.66,3080.98,6404.03,683730.85,183131.51,0.2113,Bid Invitation,New,True,2,Cameron,34,True,0.1153,8,Q3,False,False,108.4,100.6
SWFL-2024-0120,2024-10-14,2024-10-29,2024,Cape Coral,Lee,15.3,Multifamily,Metal,Repair,3293,3,Medium,False,True,False,4,True,False,4,6,7,1,1,-729.86,98513.53,29.92,43560.32,42847.77,7795.14,2618.17,2361.23,947.3,1201.21,1256.14,102587.28,-4803.61,-0.0491,Insurance / Storm,New,False,0,Avery,26,False,0.0,10,Q4,True,False,112.0,115.6
SWFL-2024-0121,2024-03-09,2024-04-04,2024,Cape Coral,Lee,18.7,Hotel / Hospitality,Modified Bitumen,Full Replacement,8619,4,High,True,True,False,11,False,False,8,10,17,7,2,8057.95,182251.92,21.15,70521.76,71882.73,19853.89,10163.13,4109.23,1959.44,1977.52,7837.98,188305.68,2004.19,0.0105,Referral,New,False,1,Emerson,24,False,0.0,3,Q1,True,True,123.8,117.9
SWFL-2020-0122,2020-01-26,2020-02-09,2020,Sarasota,Sarasota,86.6,Industrial,TPO,Coating / Restoration,21325,3,Medium,True,False,False,10,False,False,7,10,13,3,0,9077.59,292931.46,13.74,81371.45,92638.66,19107.73,15093.14,4368.55,801.9,12281.73,3531.83,229194.99,72814.06,0.2411,Repeat Customer,Existing,True,2,Emerson,35,False,0.0,1,Q1,False,False,102.1,102.3
SWFL-2023-0123,2023-05-08,2023-05-23,2023,Cape Coral,Lee,16.5,Warehouse,TPO,Full Replacement,38907,1,Low,True,True,False,14,False,False,2,16,13,-3,0,20374.44,571625.12,14.69,185597.34,175219.2,45549.53,13241.87,2551.46,9398.68,5385.7,0.0,436943.78,155055.78,0.2619,Property Manager,Existing,True,3,Avery,54,False,0.0,5,Q2,True,True,128.5,108.2
SWFL-2023-0124,2023-03-01,2023-03-15,2023,Cape Coral,Lee,14.1,HOA / Clubhouse,TPO,Repair,10072,1,Low,True,False,False,3,True,False,4,6,11,5,1,8828.76,136054.63,13.51,44607.17,52978.52,15940.41,6139.95,2561.79,458.63,1648.61,4933.34,129268.42,15614.97,0.1078,Insurance / Storm,New,True,3,Avery,44,True,0.0308,2,Q1,False,True,119.5,111.4
SWFL-2024-0125,2024-08-26,2024-09-07,2024,Bonita Springs,Lee,19.0,HOA / Clubhouse,Modified Bitumen,New Installation,41667,5,Medium,True,False,False,12,False,False,7,11,11,0,0,16390.12,644233.93,15.46,229430.31,174191.13,45020.79,33636.57,5099.43,1514.79,6204.1,0.0,495097.12,165526.93,0.2506,General Contractor,New,True,5,Avery,40,True,0.0417,8,Q3,False,False,110.8,107.6
